library,executionTime,memoryUsage,outputSize,compressionRatio,complexityScore,operationType,documentSize,iteration,timestamp,complexityRange,throughput,memoryKB,outputSizeKB
"schema-aggregated",1.1352920000008453,0,20710,32.92004450802734,74,"Configure Lambda VPC,Change service name,Change service type from web to worker,Add health check grace period,Change service type from web to worker,Remove environment variable,Add S3 bucket policy",62910,125,2025-06-28T19:19:32.593Z,"Medium",880.83,0.00,20.22
"json-diff-kit",4.191000000000713,1862181,529411,841.5371165156573,74,"Configure Lambda VPC,Change service name,Change service type from web to worker,Add health check grace period,Change service type from web to worker,Remove environment variable,Add S3 bucket policy",62910,125,2025-06-28T19:19:32.593Z,"Medium",238.61,1818.54,517.00
"schema-aggregated",6.552749999998923,0,1186432,1299.643987775088,91,"Configure port health checks for network server,Configure cross-service environment variables,Change service type from web to worker,Change health check interval,Add build commands,Change environment region",91289,126,2025-06-28T19:19:32.593Z,"Medium",152.61,0.00,1158.63
"json-diff-kit",8.710499999999229,6360200,905993,992.4448728762501,91,"Configure port health checks for network server,Configure cross-service environment variables,Change service type from web to worker,Change health check interval,Add build commands,Change environment region",91289,126,2025-06-28T19:19:32.593Z,"Medium",114.80,6211.13,884.76
"schema-aggregated",2.904791999999361,0,8133,5.926762616141374,91,"Add scheduler jobs,Configure lambda function URL,Reorder services,Add S3 bucket policy,Add scheduler with job timeout and resource overrides,Change dockerfile path",137225,127,2025-06-28T19:19:32.594Z,"Medium",344.26,0.00,7.94
"json-diff-kit",15.162041999999929,4560301,1247969,909.432683548916,91,"Add scheduler jobs,Configure lambda function URL,Reorder services,Add S3 bucket policy,Add scheduler with job timeout and resource overrides,Change dockerfile path",137225,127,2025-06-28T19:19:32.594Z,"Medium",65.95,4453.42,1218.72
"schema-aggregated",3.1275000000005093,0,32883,19.650999492036934,104,"Add new RDS service,Add fromService environment variable,Configure datadog integration,Change build type,Add build commands,Change dockerfile path,Toggle sticky sessions,Add build commands",167335,128,2025-06-28T19:19:32.594Z,"Medium",319.74,0.00,32.11
"json-diff-kit",20.38641699999971,8755238,1524205,910.8704096572744,104,"Add new RDS service,Add fromService environment variable,Configure datadog integration,Change build type,Add build commands,Change dockerfile path,Toggle sticky sessions,Add build commands",167335,128,2025-06-28T19:19:32.594Z,"Medium",49.05,8550.04,1488.48
"schema-aggregated",3.094082999999955,0,19269,12.569389632161565,105,"Add scheduler jobs,Configure port health checks for network server,Add permissions configuration,Change health check interval,Change port number,Change dockerfile path",153301,129,2025-06-28T19:19:32.594Z,"Medium",323.20,0.00,18.82
"json-diff-kit",14.691458000001148,5768761,1287983,840.1660784991618,105,"Add scheduler jobs,Configure port health checks for network server,Add permissions configuration,Change health check interval,Change port number,Change dockerfile path",153301,129,2025-06-28T19:19:32.594Z,"Medium",68.07,5633.56,1257.80
"schema-aggregated",2.435916999998881,0,25915,21.593853896726134,57,"Modify port configuration,Change target type,Add sidecar containers,Change sticky sessions duration,Add pre/post deploy commands,Add S3 bucket policy,Toggle multi-AZ for RDS",120011,130,2025-06-28T19:19:32.594Z,"Medium",410.52,0.00,25.31
"json-diff-kit",10.557791999999608,4752426,1006782,838.9081000908251,57,"Modify port configuration,Change target type,Add sidecar containers,Change sticky sessions duration,Add pre/post deploy commands,Add S3 bucket policy,Toggle multi-AZ for RDS",120011,130,2025-06-28T19:19:32.594Z,"Medium",94.72,4641.04,983.19
"schema-aggregated",2.1794170000011945,0,20731,17.580861276480267,125,"Configure container registry,Add scheduler jobs,Configure lambda function URL,Add CI configuration,Change port number,Change service CPU,Toggle origin shield,Change min instances,Add static site with SPA config",117918,131,2025-06-28T19:19:32.594Z,"Medium",458.84,0.00,20.25
"json-diff-kit",12.47833399999945,4922658,1069682,907.1405553011415,125,"Configure container registry,Add scheduler jobs,Configure lambda function URL,Add CI configuration,Change port number,Change service CPU,Toggle origin shield,Change min instances,Add static site with SPA config",117918,131,2025-06-28T19:19:32.594Z,"Medium",80.14,4807.28,1044.61
"schema-aggregated",3.6483750000006694,0,24544,12.241091244607366,101,"Configure RDS with advanced settings,Add autoscaling configuration,Configure RDS connection string env var,Toggle multi-AZ for RDS,Change health check interval,Toggle origin shield,Change service memory",200505,132,2025-06-28T19:19:32.594Z,"Medium",274.09,0.00,23.97
"json-diff-kit",30.28179100000125,0,1686371,841.0618189072592,101,"Configure RDS with advanced settings,Add autoscaling configuration,Configure RDS connection string env var,Toggle multi-AZ for RDS,Change health check interval,Toggle origin shield,Change service memory",200505,132,2025-06-28T19:19:32.594Z,"Medium",33.02,0.00,1646.85
"schema-aggregated",1.340249999999287,0,178337,246.64887143173266,124,"Add permissions configuration,Configure datadog integration,Add new static service,Change dockerfile path,Change PR source configuration,Change health check interval,Toggle inject env variables,Change environment ID,Change storage size,Change environment region,Remove environment variable",72304,133,2025-06-28T19:19:32.594Z,"Medium",746.13,0.00,174.16
"json-diff-kit",4.77533399999993,0,661132,914.3781810134985,124,"Add permissions configuration,Configure datadog integration,Add new static service,Change dockerfile path,Change PR source configuration,Change health check interval,Toggle inject env variables,Change environment ID,Change storage size,Change environment region,Remove environment variable",72304,133,2025-06-28T19:19:32.594Z,"Medium",209.41,0.00,645.64
"schema-aggregated",3.737209000000803,0,32295,17.061123144381636,104,"Add VPC configuration,Add new web service,Remove a service,Change sticky sessions duration,Change max instances,Change service CPU,Add dependency between services,Change service CPU,Change target type",189290,134,2025-06-28T19:19:32.594Z,"Medium",267.58,0.00,31.54
"json-diff-kit",21.79541700000118,9455306,1649834,871.590680965714,104,"Add VPC configuration,Add new web service,Remove a service,Change sticky sessions duration,Change max instances,Change service CPU,Add dependency between services,Change service CPU,Change target type",189290,134,2025-06-28T19:19:32.594Z,"Medium",45.88,9233.70,1611.17
"schema-aggregated",2.907791999999972,0,14777,9.707404877023334,69,"Configure container registry,Add elasticache service,Toggle origin shield,Remove dependencies,Change build type",152224,135,2025-06-28T19:19:32.594Z,"Medium",343.90,0.00,14.43
"json-diff-kit",16.6382909999993,6490276,1393103,915.1664652091654,69,"Configure container registry,Add elasticache service,Toggle origin shield,Remove dependencies,Change build type",152224,135,2025-06-28T19:19:32.594Z,"Medium",60.10,6338.16,1360.45
"schema-aggregated",1.3655830000006972,0,16841,23.56538165535577,58,"Add VPC configuration,Change base path,Change PR source configuration,Change health check interval,Toggle container insights,Modify autoscaling thresholds",71465,136,2025-06-28T19:19:32.594Z,"Medium",732.29,0.00,16.45
"json-diff-kit",4.164249999999811,0,599929,839.4724690407893,58,"Add VPC configuration,Change base path,Change PR source configuration,Change health check interval,Toggle container insights,Modify autoscaling thresholds",71465,136,2025-06-28T19:19:32.594Z,"Medium",240.14,0.00,585.87
"schema-aggregated",4.258291999998619,0,39600,18.555483707723017,72,"Add post build command,Add autoscaling configuration,Add health check grace period,Toggle CloudFront cache invalidation,Change dockerfile path,Change service type from web to worker,Add static site with SPA config,Add sidecar containers,Toggle sticky sessions,Change min instances",213414,137,2025-06-28T19:19:32.594Z,"Medium",234.84,0.00,38.67
"json-diff-kit",27.87541699999929,11321658,1944898,911.3263422268454,72,"Add post build command,Add autoscaling configuration,Add health check grace period,Toggle CloudFront cache invalidation,Change dockerfile path,Change service type from web to worker,Add static site with SPA config,Add sidecar containers,Toggle sticky sessions,Change min instances",213414,137,2025-06-28T19:19:32.594Z,"Medium",35.87,11056.31,1899.31
"schema-aggregated",2.1962920000005397,0,33595,31.386636271908518,65,"Add new web service,Add autoscaling configuration,Change min instances,Toggle source trigger,Change service type from web to worker,Add watch paths,Change service ID,Change port number",107036,138,2025-06-28T19:19:32.594Z,"Medium",455.31,0.00,32.81
"json-diff-kit",9.691749999999956,3894750,973537,909.541649538473,65,"Add new web service,Add autoscaling configuration,Change min instances,Toggle source trigger,Change service type from web to worker,Add watch paths,Change service ID,Change port number",107036,138,2025-06-28T19:19:32.594Z,"Medium",103.18,3803.47,950.72
"schema-aggregated",0.17154200000004494,0,15211,998.0971128608925,80,"Configure datadog integration,Add new web service,Change min instances,Change sticky sessions duration,Modify container image source,Change docker context,Change environment name",1524,139,2025-06-28T19:19:32.594Z,"Medium",5829.48,0.00,14.85
"json-diff-kit",0.08945800000037707,0,17856,1171.6535433070867,80,"Configure datadog integration,Add new web service,Change min instances,Change sticky sessions duration,Modify container image source,Change docker context,Change environment name",1524,139,2025-06-28T19:19:32.594Z,"Medium",11178.43,0.00,17.44
"schema-aggregated",0.24579199999971024,0,25984,417.68204468734933,73,"Configure container registry,Change environment region,Toggle multi-AZ for RDS,Add single environment variable,Change service CPU,Change health check path,Change target type,Toggle privileged mode,Change health check interval",6221,140,2025-06-28T19:19:32.594Z,"Medium",4068.48,0.00,25.38
"json-diff-kit",0.21845899999971152,0,53834,865.3592669988749,73,"Configure container registry,Change environment region,Toggle multi-AZ for RDS,Add single environment variable,Change service CPU,Change health check path,Change target type,Toggle privileged mode,Change health check interval",6221,140,2025-06-28T19:19:32.594Z,"Medium",4577.52,0.00,52.57
"schema-aggregated",2.418999999999869,0,11836,11.711854343954087,73,"Reorder services,Configure lambda function URL,Change environment name,Add pre/post deploy commands,Modify container image source,Change target type",101060,141,2025-06-28T19:19:32.594Z,"Medium",413.39,0.00,11.56
"json-diff-kit",9.624958000000333,2607599,915401,905.7995250346329,73,"Reorder services,Configure lambda function URL,Change environment name,Add pre/post deploy commands,Modify container image source,Change target type",101060,141,2025-06-28T19:19:32.594Z,"Medium",103.90,2546.48,893.95
"schema-aggregated",4.2511670000003505,841694,31165,19.18094030613187,54,"Add docker labels,Add scheduler with job timeout and resource overrides,Change build type,Change dockerfile path,Change target type,Modify container image source,Change health check path,Add dependency between services",162479,142,2025-06-28T19:19:32.594Z,"Medium",235.23,821.97,30.43
"json-diff-kit",16.320083000000523,7574371,1366062,840.7621908061964,54,"Add docker labels,Add scheduler with job timeout and resource overrides,Change build type,Change dockerfile path,Change target type,Modify container image source,Change health check path,Add dependency between services",162479,142,2025-06-28T19:19:32.594Z,"Medium",61.27,7396.85,1334.04
"schema-aggregated",12.259167000000161,0,2056545,1313.104579962584,108,"Add new RDS service,Configure cross-service environment variables,Configure Lambda VPC,Change service name,Change source branch,Add dependency between services,Change base path",156617,143,2025-06-28T19:19:32.594Z,"Medium",81.57,0.00,2008.34
"json-diff-kit",21.582875000000058,13278119,1669973,1066.2782456566017,108,"Add new RDS service,Configure cross-service environment variables,Configure Lambda VPC,Change service name,Change source branch,Add dependency between services,Change base path",156617,143,2025-06-28T19:19:32.594Z,"Medium",46.33,12966.91,1630.83
